Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	UMAP0	UMAP1
E7	4	103	HET	14.518145	-1.8131047
E10	3	132	Null	15.596622	-2.9655747
E1	9	101	WT	17.408792	0.5863467
E10	4	132	Null	14.589263	-2.161229
F6	5	82	HET	16.703136	-2.398838
E2	14	102	WT	16.213322	1.4745418
C10	9	125	Null	16.678713	0.506088
C12	14	119	Null	11.8912945	-1.0447714
G11	8	129	Null	14.1112385	1.7827784
D9	1	135	Null	11.565535	-0.9355698
F10	8	152	Null	15.772772	-1.5141793
G4	21	100	WT	14.868024	0.4433275
G4	4	100	WT	16.512579	0.52413166
G12	9	121	Null	16.78364	0.78364563
F2	10	111	WT	11.84961	-1.1190252
E12	11	115	Null	15.346318	-0.7970904
D3	10	128	WT	16.769505	-1.1546532
F12	12	125	Null	15.261714	-0.6645559
F8	1	63	HET	14.937251	2.780442
B5	19	101	HET	14.829741	-2.3200321
F4	3	94	WT	16.649254	0.4601132
E12	7	115	Null	15.024789	2.284996
D8	12	87	HET	15.033867	-2.8828604
E3	7	122	WT	17.06394	1.3142344
C2	18	137	WT	16.134928	0.7890517
G2	2	125	WT	16.485323	-0.33692026
E8	10	59	HET	13.557645	2.087632
C2	14	137	WT	11.8411665	-0.6287507
E2	5	102	WT	15.648964	-1.4692465
C10	6	125	Null	14.736303	2.147378
F9	10	149	Null	16.159302	-0.8993677
B12	8	148	Null	12.786299	-0.61339074
B7	7	78	HET	13.604506	-0.45595118
D2	10	98	WT	17.278505	1.9277365
F3	7	92	WT	17.49871	-0.18966052
G10	20	129	Null	14.460562	-0.24297062
D11	1	178	Null	15.342284	-0.04792097
F6	13	82	HET	14.978626	2.7074773
C12	17	119	Null	12.63203	-0.99981546
F12	19	125	Null	16.620092	0.39463973
B1	1	79	WT	14.885407	1.6172171
D10	5	157	Null	16.561783	2.203685
G9	20	149	Null	15.443853	-1.2609866
F6	5	82	HET	17.022572	-2.262162
D7	1	83	HET	14.416176	-0.11659122
G10	18	129	Null	15.802957	1.4217756
G6	16	79	HET	13.494415	-2.5250823
E11	19	185	Null	15.934156	-2.6166992
B1	13	79	WT	11.314357	-0.8272523
C9	5	156	Null	13.855833	0.8430687
C10	10	125	Null	14.149768	2.3329473
C8	10	85	HET	15.825243	0.86881655
C7	16	100	HET	14.931293	-0.0014330475
D6	7	76	HET	15.063671	-0.4921938
D5	1	99	HET	14.380163	-1.5192944
F4	18	94	WT	13.954898	-1.0654991
C4	21	104	WT	16.183683	2.2777038
C11	11	154	Null	16.570393	-1.6159526
E3	21	122	WT	17.50877	0.048953403
E3	1	122	WT	16.760578	-0.5934676
E8	20	59	HET	16.109072	-2.6599576
D11	17	178	Null	12.6114435	0.5681114
D6	8	76	HET	16.25013	1.1237012
G2	18	125	WT	15.719254	-1.1342705
E5	13	89	HET	11.805219	0.103340484
G3	2	121	WT	15.344564	1.0286568
F5	7	109	HET	15.17268	2.7613592
F8	10	63	HET	17.279375	-1.3378212
D5	6	99	HET	14.240299	-1.2626125
B8	14	64	HET	15.585079	0.33534643
G6	21	79	HET	16.291256	1.9681289
E10	13	132	Null	13.0208845	1.3085657
D9	16	135	Null	16.55086	0.7839207
D12	5	106	Null	15.603263	-0.9005052
F6	11	82	HET	14.579733	1.4257995
B9	10	173	Null	16.141638	1.7356337
E5	11	89	HET	15.533476	-1.1667393
E10	12	132	Null	14.818944	0.43028268
C1	9	66	WT	15.65633	-2.7294197
B9	15	173	Null	14.086947	-1.6803552
F12	13	125	Null	16.206152	0.5235803
B12	4	148	Null	16.61072	1.3781517
E7	16	103	HET	17.141886	-1.323837
D7	16	83	HET	12.92897	-0.46804053
B10	16	155	Null	16.807697	-1.8193314
F1	12	88	WT	17.3103	1.3546321
E5	12	89	HET	16.530241	-2.5460603
D8	7	87	HET	14.695193	-0.392636
E9	13	120	Null	14.206643	0.61801934
C4	12	104	WT	16.831749	2.2393038
D2	1	98	WT	17.542233	0.7854818
C9	14	156	Null	14.079194	-0.01896353
C4	15	104	WT	14.264705	0.20294146
C2	4	137	WT	16.692884	-1.0016288
E5	7	89	HET	13.445831	-0.91288614
C7	18	100	HET	16.09179	-2.8866017
B3	13	79	WT	11.040317	-1.0882671
F8	19	63	HET	15.969579	0.615786
G1	17	72	WT	15.506815	2.8864167
B9	4	173	Null	16.109625	-2.4783065
E7	20	103	HET	14.602799	0.7707184
C2	6	137	WT	17.162336	-1.4286615
F1	3	88	WT	16.265106	-0.21185632
G1	5	72	WT	15.959616	-1.2091471
C2	9	137	WT	17.87768	0.162571
C4	10	104	WT	17.475014	-1.916596
E10	9	132	Null	15.297814	2.0820904
B3	18	79	WT	12.381444	0.43562993
G7	2	94	HET	16.984001	3.5686347
E5	2	89	HET	13.657498	0.039440483
G9	13	149	Null	12.971937	0.17435865
F1	4	88	WT	16.842571	2.049152
C10	2	125	Null	16.341204	-1.1893554
C7	17	100	HET	13.93045	-0.430757
C3	9	117	WT	15.799327	1.772315
E9	17	120	Null	14.612017	-0.7275347
C11	18	154	Null	14.144138	1.033134
C9	10	156	Null	14.825231	-3.1499047
B10	18	155	Null	15.233495	1.113251
D9	20	135	Null	16.168453	1.6024038
E6	4	66	HET	14.869125	-2.3427596
C11	7	154	Null	16.424873	-2.1403506
F3	17	92	WT	11.180111	-1.1209755
E2	17	102	WT	15.068518	-2.8875523
F9	7	149	Null	16.623896	-0.2648948
D12	15	106	Null	17.183565	0.05457097
B7	14	78	HET	15.208813	0.40128526
D11	11	178	Null	14.977864	-3.101824
G3	21	121	WT	15.914103	0.88305986
C10	9	125	Null	16.809616	-0.14614077
C10	7	125	Null	17.520502	1.0930485
G12	7	121	Null	14.682946	2.8334773
G12	20	121	Null	15.741803	1.7024208
F2	20	111	WT	17.465302	1.5759497
B10	15	155	Null	17.048193	-1.0418785
F1	15	88	WT	16.76473	-2.4748554
B11	10	148	Null	13.673653	2.6010919
C3	17	117	WT	14.166036	1.6419363
D11	19	178	Null	14.331847	-2.8400936
B1	17	79	WT	15.775615	-1.9371984
C3	1	117	WT	14.524401	-0.047251265
G11	13	129	Null	14.712449	-1.4690646
D11	2	178	Null	13.891862	1.1474738
C11	20	154	Null	16.30843	-1.9166445
E1	13	101	WT	16.166142	-0.31999403
D6	11	76	HET	14.932935	-3.1870654
E7	11	103	HET	17.01998	-0.7233316
C2	2	137	WT	14.85055	2.6165597
F12	11	125	Null	14.78631	-1.2597607
G10	21	129	Null	15.936212	0.21801116
E2	21	102	WT	12.548637	-0.772295
D9	9	135	Null	15.632155	-1.9762233
B12	17	148	Null	15.648521	2.6217134
D3	10	128	WT	17.381973	-0.53997135
G9	11	149	Null	15.19152	-2.0013971
E12	3	115	Null	17.298187	0.7498398
B7	11	78	HET	15.642376	-2.1541817
E2	7	102	WT	15.731583	-3.0172234
E7	11	103	HET	17.548285	-1.8055108
C2	13	137	WT	13.672305	2.6406555
E9	7	120	Null	14.471503	-1.0026529
F9	17	149	Null	15.72175	-1.9944177
D9	20	135	Null	14.20136	0.65559
G7	14	94	HET	15.029768	2.22944
E2	4	102	WT	16.552	1.5285617
G5	2	61	HET	12.549225	-0.9559122
G3	7	121	WT	17.200977	0.99440026
F6	3	82	HET	16.074003	-1.3366469
F11	5	135	Null	12.082398	0.88530666
D4	2	102	WT	13.112892	2.072302
C8	4	85	HET	15.4698	-0.95933217
G7	8	94	HET	15.253583	-2.7837265
E5	21	89	HET	16.245817	-1.0232613
G12	11	121	Null	16.008228	-1.4364322
B9	4	173	Null	16.353249	-0.13580094
C2	19	137	WT	13.480623	-0.9004575
B3	21	79	WT	16.647598	1.6348654
F11	11	135	Null	14.120901	-0.133139
D9	16	135	Null	11.014282	-1.5932776
E12	14	115	Null	16.17631	-0.15182585
E4	5	86	WT	15.718426	0.39648166
G9	10	149	Null	13.888749	-2.3787556
D10	20	157	Null	15.602705	-3.1036155
G2	21	125	WT	16.345707	-1.1772184
E2	2	102	WT	15.45762	-0.17268027
G3	14	121	WT	15.727178	-1.5329161
F7	2	90	HET	16.522566	-0.45235133
E9	3	120	Null	15.002674	0.2922548
E7	8	103	HET	16.243847	0.4793407
C2	13	137	WT	17.014124	-0.14507659
D1	4	91	WT	16.633165	1.6666558
B10	1	155	Null	14.809871	0.9637914
F4	14	94	WT	15.057653	-3.0819442
B5	1	101	HET	16.076738	-2.4419227
C1	1	66	WT	14.763644	-2.5928128
C3	12	117	WT	16.840382	0.73707825
D2	17	98	WT	11.268138	-1.2033409
F1	10	88	WT	17.724499	0.9255834
G5	5	61	HET	14.877177	-2.475015
G11	8	129	Null	12.215417	0.00036755786
E10	19	132	Null	13.658434	2.211568
G5	12	61	HET	13.681814	-0.23118114
F6	18	82	HET	14.558721	1.3957361
B7	6	78	HET	16.356773	-1.2382545
C9	4	156	Null	15.500515	-1.3236128
B6	1	99	HET	15.529437	2.0448267
C10	15	125	Null	11.063016	-1.3143888
C11	3	154	Null	12.838884	-1.999833
F12	21	125	Null	15.314003	2.3197477
D10	5	157	Null	14.189653	1.5761365
D10	13	157	Null	11.379328	-1.7528073
D10	9	157	Null	11.901866	-1.1036876
D9	11	135	Null	16.601433	2.4044242
B9	4	173	Null	16.690191	0.06515724
G10	20	129	Null	16.229033	2.641158
C8	3	85	HET	17.66781	-1.8000959
E12	6	115	Null	16.896687	0.47571367
D9	4	135	Null	16.339352	-0.08054024
C11	10	154	Null	15.12649	2.6783168
B11	1	148	Null	16.040854	-0.2524269
G11	3	129	Null	14.611366	2.4736562
D3	16	128	WT	11.044058	-1.6376373
B4	18	112	WT	15.431021	-0.24952176
D6	19	76	HET	12.744988	-0.17533559
E7	14	103	HET	12.543043	-0.5223913
F11	5	135	Null	12.137957	-1.3407089
G1	2	72	WT	17.132221	-0.6409214
G9	18	149	Null	15.734427	1.8475882
C10	14	125	Null	14.638186	-0.76559514
E3	18	122	WT	16.412947	2.4501336
C4	1	104	WT	15.836218	-1.290885
F6	13	82	HET	15.935263	1.1530553
E11	4	185	Null	15.097432	1.9619353
B9	13	173	Null	15.02601	2.9145412
D2	17	98	WT	15.062724	-0.29573926
G10	13	129	Null	14.290701	-0.29324603
C10	18	125	Null	15.086465	2.337239
D3	1	128	WT	12.73794	0.9833982
B2	15	97	WT	15.861888	0.4344577
E5	15	89	HET	15.895782	0.9543663
G7	4	94	HET	11.623994	-0.7818837
F1	3	88	WT	17.019655	-1.0779933
F9	11	149	Null	15.44171	0.88816583
B3	15	79	WT	16.045345	2.0217197
F9	5	149	Null	15.989867	-2.0371625
F1	18	88	WT	16.639591	1.4339255
F7	13	90	HET	12.199673	-0.34711543
B5	13	101	HET	14.843725	-3.19893
C10	9	125	Null	16.379488	0.89183205
C1	15	66	WT	14.262997	-0.9045249
C7	18	100	HET	15.894368	-1.4850216
E6	4	66	HET	13.946015	0.34877205
F10	20	152	Null	15.546581	-1.1454921
F4	15	94	WT	14.879338	-1.369463
F11	9	135	Null	16.118511	2.6344786
B4	21	112	WT	16.068457	-0.5760791
E2	16	102	WT	17.645563	0.9313607
B9	2	173	Null	15.141039	-2.9573605
G10	15	129	Null	15.489477	-2.650071
E11	12	185	Null	16.263178	-2.7471442
E6	15	66	HET	14.316582	1.5842564
E12	10	115	Null	12.340474	-1.1190503
F11	5	135	Null	14.724399	-2.6333737
B9	14	173	Null	17.195274	-0.2070349
G11	4	129	Null	14.701136	1.037205
F1	16	88	WT	15.725965	-3.1568136
E5	10	89	HET	14.171594	-2.8790693
F5	14	109	HET	12.572071	1.2584981
C5	9	78	HET	14.520182	-1.7334253
D6	8	76	HET	17.02089	3.6974952
G9	18	149	Null	12.25071	-0.5592538
D10	7	157	Null	16.176428	1.7775643
C2	15	137	WT	13.948103	0.5376304
B1	10	79	WT	14.701636	-2.4077494
E3	19	122	WT	16.558327	-0.28193992
G3	15	121	WT	15.462337	-0.34852695
C10	9	125	Null	16.765026	-1.986687
C4	8	104	WT	15.016505	-2.366793
E6	12	66	HET	12.849546	-1.3791896
D7	14	83	HET	17.141317	-1.2926329
C4	21	104	WT	14.9329815	-0.060157593
G10	17	129	Null	12.577797	-0.8419624
B12	3	148	Null	17.159613	-1.1570174
G2	18	125	WT	16.39935	1.5850065
E12	14	115	Null	15.542229	-1.1082734
E7	21	103	HET	16.433706	1.2541056
G4	10	100	WT	13.827681	-2.6620154
B10	20	155	Null	13.162558	-2.0399616
D12	13	106	Null	14.561746	-2.1174734
G4	9	100	WT	15.883206	1.7602369
B11	14	148	Null	11.7137785	-1.0040431
G6	18	79	HET	15.754318	-2.5385284
F4	20	94	WT	14.896445	-2.6289294
G3	21	121	WT	15.109783	0.9210234
B3	15	79	WT	15.788349	-2.847493
G11	7	129	Null	11.1663885	-0.92965347
G8	7	65	HET	13.587056	-0.3918463
D4	21	102	WT	15.536629	-1.9753083
D12	2	106	Null	14.600856	0.92826384
E5	12	89	HET	16.309713	-0.27578858
F3	15	92	WT	14.522761	2.4532058
F9	3	149	Null	14.686046	1.170054
E12	19	115	Null	16.354435	-1.4709326
D10	17	157	Null	11.998533	1.3184247
F6	4	82	HET	13.846553	1.9730326
C4	7	104	WT	13.007334	1.6699246
B9	1	173	Null	15.962437	-1.9971334
F4	8	94	WT	15.449705	2.723713
D2	16	98	WT	13.292897	-2.1829312
D8	1	87	HET	14.461804	-1.0230713
G11	8	129	Null	14.222333	1.6477263
D10	13	157	Null	14.040181	-2.0010998
E11	11	185	Null	15.664836	0.94787127
D9	21	135	Null	16.233461	0.57237375
C12	2	119	Null	14.3040695	-2.6121655
B10	4	155	Null	11.215908	-1.0971974
D8	10	87	HET	16.043915	-1.7136251
C11	17	154	Null	14.716105	2.8762321
E2	18	102	WT	11.265588	-1.1739157
D11	12	178	Null	12.498964	-1.6327187
E1	5	101	WT	14.022174	-1.7776535
C2	21	137	WT	14.5940895	0.8335823
G9	19	149	Null	14.366613	-0.5134977
E9	9	120	Null	17.58015	-0.26941788
D11	16	178	Null	15.324397	-0.9859418
B8	17	64	HET	12.16404	-1.061823
D12	11	106	Null	10.996994	-1.5069573
G12	1	121	Null	16.746662	1.0803403
E10	5	132	Null	15.358716	-0.051788975
C4	5	104	WT	14.095782	-0.42554507
B10	21	155	Null	16.413408	-0.8486869
F4	3	94	WT	17.001717	-0.08958585
B7	2	78	HET	14.861299	1.5461271
B10	7	155	Null	16.388199	-0.66519314
B4	5	112	WT	17.445065	0.15011236
G4	15	100	WT	14.804844	-0.36135274
D10	14	157	Null	14.716102	-2.6663043
D5	11	99	HET	11.643142	-0.95781124
D9	10	135	Null	14.642439	1.086301
C7	19	100	HET	16.836878	-0.56637067
B10	7	155	Null	16.454145	-1.6468585
B5	7	101	HET	14.232032	-2.1764545
B8	6	64	HET	15.928936	2.141858
B8	21	64	HET	16.90549	1.4594016
B1	6	79	WT	16.565454	0.06282384
D10	10	157	Null	15.414008	-0.9012383
G10	14	129	Null	13.380223	0.30150697
F9	13	149	Null	13.073404	1.338215
D3	20	128	WT	14.480782	2.55699
G8	3	65	HET	16.368252	0.32367295
C2	8	137	WT	17.55066	0.56198394
C4	6	104	WT	17.260122	0.02394938
C1	4	66	WT	14.838628	1.832651
B6	7	99	HET	16.354994	-2.7378206
C10	1	125	Null	11.265335	-1.0930649
D2	14	98	WT	12.857721	-1.7886233
D10	20	157	Null	13.423084	-1.885381
B2	9	97	WT	13.237275	-1.6477466
F10	15	152	Null	12.804944	0.9001298
C1	11	66	WT	12.190488	-0.56055766
G6	11	79	HET	17.526056	0.76516557
B12	14	148	Null	14.603336	2.3038251
F7	1	90	HET	15.002703	-0.07427358
D12	14	106	Null	16.34391	1.042038
D3	9	128	WT	16.32029	-2.883129
E2	2	102	WT	13.509274	-1.1178777
D12	3	106	Null	17.445219	-1.2006818
F11	10	135	Null	11.8476515	-0.6092318
C11	17	154	Null	15.160132	-1.7415249
C6	2	71	HET	17.045004	-0.7965881
D5	3	99	HET	14.888059	0.32537916
D8	10	87	HET	15.6286	-1.945602
E11	21	185	Null	15.768183	-2.0167584
E9	8	120	Null	16.356354	-2.4152753
B6	10	99	HET	13.492716	0.5121952
D5	17	99	HET	16.092497	2.891645
G7	2	94	HET	17.439497	-0.5199609
F12	4	125	Null	15.564071	0.6356102
B6	7	99	HET	16.675257	2.0771937
G2	10	125	WT	14.546294	0.57419556
B9	10	173	Null	11.086521	-1.0259807
G12	10	121	Null	16.739464	0.9771839
B5	10	101	HET	16.934847	2.1366153
G7	10	94	HET	15.463565	0.48791924
D1	1	91	WT	12.296405	-1.1100956
D10	2	157	Null	15.157332	0.58209723
G4	21	100	WT	16.86262	-0.2097975
G4	4	100	WT	13.602268	-2.3254044
F9	9	149	Null	14.910406	-0.27774552
D5	3	99	HET	15.763976	-1.7827878
D12	15	106	Null	15.504669	-0.90004545
E1	7	101	WT	17.22289	-1.8597137
E12	10	115	Null	14.842399	-2.1995325
F7	5	90	HET	15.388247	-3.2284648
B12	12	148	Null	17.333473	1.4991026
D6	20	76	HET	16.092972	1.9743813
B9	18	173	Null	13.827294	-0.18916903
E10	13	132	Null	12.435207	1.247205
D10	2	157	Null	12.618697	0.13525403
E11	16	185	Null	12.167723	1.1004632
E3	10	122	WT	14.2895565	1.4076368
F7	3	90	HET	15.883186	0.3868793
F10	7	152	Null	14.602204	-2.3589413
B11	10	148	Null	14.880516	-2.901467
B2	19	97	WT	15.163482	1.7283553
E11	8	185	Null	12.826998	-0.5872586
B12	8	148	Null	17.647476	0.08883203
F10	14	152	Null	12.805647	-0.67899716
E2	4	102	WT	14.54113	-2.5304384
D4	15	102	WT	16.997696	1.850557
C12	13	119	Null	15.339455	-2.5297632
F3	16	92	WT	17.358381	-1.9241482
E7	5	103	HET	14.487616	-1.6018817
B2	11	97	WT	12.544303	1.4998792
B4	4	112	WT	16.43588	1.0919033
B12	12	148	Null	14.050665	-1.6452355
G3	2	121	WT	17.596468	-0.90764165
F12	4	125	Null	16.718838	1.9152384
G9	10	149	Null	13.904648	1.1358073
F2	17	111	WT	17.145529	-0.9977197
D7	13	83	HET	17.012918	-2.2321198
F8	19	63	HET	16.73079	-1.7461915
E10	4	132	Null	12.763003	0.7251064
G3	10	121	WT	16.580692	0.7713308
D11	6	178	Null	16.530863	2.103341
D4	6	102	WT	17.329117	-1.1186832
C12	20	119	Null	15.467443	-0.55952823
F12	8	125	Null	14.951865	2.764238
D6	1	76	HET	14.213737	2.5986938
D10	4	157	Null	15.481609	-2.906375
G6	13	79	HET	13.11785	0.14989248
G1	5	72	WT	17.40718	0.5715173
G5	2	61	HET	14.540926	-2.9779952
F2	16	111	WT	17.39769	-0.9474562
G11	17	129	Null	14.059145	2.5589864
F2	1	111	WT	15.951715	-1.21657
E3	6	122	WT	17.374107	1.5743333
B4	21	112	WT	14.451123	2.4203851
B8	7	64	HET	17.50666	0.65298146
G7	3	94	HET	17.36692	-0.44338083
G1	3	72	WT	17.182613	-0.0023216268
C10	11	125	Null	12.149493	1.4681661
B7	8	78	HET	15.996555	2.2336962
E9	4	120	Null	15.876213	-2.5021398
F9	13	149	Null	15.1162195	-0.39755502
D2	17	98	WT	17.515247	-0.04297323
F5	1	109	HET	15.603809	0.56853294
F6	15	82	HET	15.320308	0.44929633
G9	10	149	Null	14.479617	2.9681768
F10	11	152	Null	13.029297	-0.91493833
C2	11	137	WT	17.442402	-0.2673882
B10	3	155	Null	15.570317	0.20400713
B6	2	99	HET	16.590809	-1.5915962
B9	7	173	Null	14.175143	-1.7959281
D11	19	178	Null	14.218589	2.292957
F2	3	111	WT	11.1607685	-1.4372164
B10	12	155	Null	15.678581	2.0451682
E11	15	185	Null	12.027518	1.3863515
F6	5	82	HET	16.875908	0.4750945
E6	10	66	HET	14.641719	1.2178979
F12	12	125	Null	17.252542	1.6029103
D10	9	157	Null	15.231769	-1.5784805
F11	20	135	Null	13.190792	-0.19214594
B2	6	97	WT	17.519772	1.0236939
C8	21	85	HET	17.50428	-1.8266579
C2	8	137	WT	13.902217	0.86673874
C2	12	137	WT	16.053146	0.9610246
B12	12	148	Null	16.0473	-1.6709514
B10	8	155	Null	17.08331	-0.22909553
D10	2	157	Null	15.957552	0.4050592
G6	9	79	HET	14.25769	0.8695896
C3	14	117	WT	17.166412	4.005564
C9	17	156	Null	14.717005	2.6149807
F12	17	125	Null	13.9526615	0.103089474
E9	7	120	Null	13.744702	2.8164976
E1	8	101	WT	15.763303	-2.8787782
F9	3	149	Null	14.568169	1.3363991
D2	16	98	WT	15.972796	2.63553
E5	2	89	HET	16.3854	1.7853999
G11	8	129	Null	16.615496	-0.6131109
B6	14	99	HET	15.845085	-2.9820642
B4	5	112	WT	16.195364	2.1808393
G9	6	149	Null	15.345084	-0.79635227
E10	11	132	Null	13.924495	-2.4575543
C6	9	71	HET	15.615632	1.3994251
G2	9	125	WT	15.264237	2.7350159
E11	12	185	Null	13.775834	-1.8140754
C9	16	156	Null	14.377072	0.21915363
E4	2	86	WT	16.210901	1.929036
D1	20	91	WT	12.284493	1.2778863
G9	12	149	Null	14.354363	1.2421703
F5	18	109	HET	16.034153	-2.4437175
G10	18	129	Null	16.715885	-1.0947326
D6	4	76	HET	15.070952	0.9456733
F9	10	149	Null	14.34322	0.5602926
F2	17	111	WT	13.597367	-0.521083
E8	14	59	HET	13.58711	-0.39021438
C3	8	117	WT	14.70333	0.20863844
B3	8	79	WT	14.341572	-0.18721132
B10	4	155	Null	11.438378	-1.1503907
F11	12	135	Null	16.863218	1.2134916
C2	13	137	WT	13.905445	-1.7631018
D1	2	91	WT	14.873819	1.2640381
C11	10	154	Null	15.043405	2.7333112
G2	13	125	WT	17.656885	1.1262959
B8	17	64	HET	16.192776	-2.6989899
G10	16	129	Null	15.63286	0.63405246
E11	13	185	Null	11.034115	-1.4955187
D1	19	91	WT	14.149938	1.7687699
D7	21	83	HET	17.404411	-1.0448691
E1	6	101	WT	17.05649	3.8740058
B11	11	148	Null	11.24105	-1.5573953
E11	19	185	Null	12.923408	0.010635667
C5	9	78	HET	15.4658575	-2.039908
G7	10	94	HET	12.789824	0.9282042
F8	4	63	HET	15.120117	-2.5146124
D3	16	128	WT	15.960566	-2.9821017
F12	5	125	Null	13.74276	-1.9187763
B11	14	148	Null	16.590832	2.0369875
E9	9	120	Null	15.517564	0.57389325
G1	2	72	WT	17.658949	-1.128287
G9	9	149	Null	14.807217	-1.8133777
B11	19	148	Null	15.375348	-0.19886094
E2	4	102	WT	17.419828	-0.37240294
B9	11	173	Null	16.735725	-1.6038736
F2	4	111	WT	16.345129	1.0820017
F11	19	135	Null	13.80093	1.7763586
E7	4	103	HET	16.115181	-0.77835846
C7	11	100	HET	14.072902	0.8285806
E7	5	103	HET	13.107149	1.1122352
D7	8	83	HET	15.178657	0.8368151
G12	1	121	Null	14.712422	2.300038
B7	12	78	HET	14.842673	-1.6331986
B11	13	148	Null	15.96875	-0.11061668
E7	10	103	HET	14.8387375	2.194443
C10	19	125	Null	14.733391	1.6258074
F5	3	109	HET	14.114097	0.54176444
F9	14	149	Null	14.726842	-0.04998114
C9	21	156	Null	14.39789	2.1526594
E2	13	102	WT	14.360266	-1.8128669
C10	6	125	Null	15.040474	-3.1644785
B11	8	148	Null	17.566496	0.65954596
C5	1	78	HET	15.249488	-1.4849561
C9	2	156	Null	16.812317	1.8882695
D11	6	178	Null	16.388264	0.4766324
G8	15	65	HET	16.484367	1.0110167
B10	7	155	Null	15.269175	-2.7452133
D1	18	91	WT	16.49329	1.9055059
G6	3	79	HET	16.501207	1.6924717
G3	11	121	WT	16.901976	1.5945373
G9	19	149	Null	14.685866	0.9555169
F10	1	152	Null	14.254803	-1.278898
E6	15	66	HET	16.06359	2.5992103
G11	20	129	Null	13.866443	-0.7075613
B2	1	97	WT	15.00656	-1.5498631
B9	4	173	Null	16.86994	-0.9290183
E3	16	122	WT	16.133648	1.855931
F8	3	63	HET	14.737843	-2.1808724
F5	4	109	HET	12.79601	1.2239559
G10	17	129	Null	12.30452	0.41388765
D1	3	91	WT	13.650002	-1.242599
B7	15	78	HET	16.341137	-1.5011544
C10	16	125	Null	14.04881	-1.8222077
G12	21	121	Null	14.5377035	-1.4049437
D3	8	128	WT	16.668253	-0.4799946
F4	3	94	WT	16.869545	-0.057823025
C11	17	154	Null	14.327859	2.0821612
F4	2	94	WT	15.908558	2.7863023
C1	5	66	WT	15.229309	-0.8156259
D10	19	157	Null	13.1267805	-0.09365753
C12	21	119	Null	16.821249	0.57359856
B10	4	155	Null	13.445001	1.064659
G10	7	129	Null	13.184443	-0.5216454
E2	4	102	WT	15.311793	1.8038857
D1	16	91	WT	15.921761	1.9222808
D11	16	178	Null	13.302981	0.6339691
E3	10	122	WT	13.921686	-1.0890785
G3	7	121	WT	15.381816	-0.91937053
B11	9	148	Null	16.127165	0.94705594
E9	20	120	Null	15.859891	1.7190014
C11	20	154	Null	16.979984	0.44402015
F11	19	135	Null	12.593601	0.8764333
B11	8	148	Null	13.238156	1.4963382
G9	15	149	Null	17.436417	-0.7188443
F12	9	125	Null	16.355762	0.35408157
F5	4	109	HET	13.136022	-1.5170417
D6	17	76	HET	16.157082	-1.2567042
F9	11	149	Null	14.371066	1.2623669
G4	19	100	WT	15.361822	-2.2204316
G9	5	149	Null	15.67193	2.1424382
D3	2	128	WT	11.657401	-1.0264126
D1	17	91	WT	17.599224	-0.9166383
B9	10	173	Null	11.191657	-1.0461254
D7	20	83	HET	14.074388	1.4491925
B7	13	78	HET	14.425331	-2.3257139
G12	18	121	Null	16.77247	0.84607446
B4	13	112	WT	15.446768	-2.924501
G3	5	121	WT	14.3479395	-0.9633604
G11	12	129	Null	12.061882	0.9652333
G10	19	129	Null	15.290751	-1.0120925
D2	16	98	WT	12.783343	1.143537
G7	1	94	HET	13.887168	2.5490086
B12	21	148	Null	14.608907	0.20337017
B9	18	173	Null	15.10984	1.6236068
D4	21	102	WT	14.375415	1.5791016
B7	12	78	HET	13.28475	1.6504244
D2	15	98	WT	14.446212	-0.27875322
D5	18	99	HET	16.93723	0.73602086
D10	1	157	Null	17.747576	-0.0061477963
B6	11	99	HET	16.544855	-2.114099
B10	14	155	Null	17.441727	0.8814462
B3	8	79	WT	12.171846	0.37438726
B9	19	173	Null	13.037424	0.41191167
E2	10	102	WT	14.581254	-2.037938
E5	6	89	HET	16.650797	-2.2657487
C3	12	117	WT	16.046059	2.2335775
C8	5	85	HET	14.8562975	-3.2639997
D10	15	157	Null	15.427182	-0.30292425
F12	1	125	Null	13.479094	-0.15749054
C2	1	137	WT	11.076152	-1.6396894
D10	14	157	Null	13.725845	0.3049076
C8	21	85	HET	16.00485	0.35351598
E10	9	132	Null	11.340599	-1.3936152
B3	17	79	WT	15.01213	-2.6537588
C11	4	154	Null	16.412813	-2.5165203
E10	18	132	Null	14.010117	-0.8284079
C12	11	119	Null	13.331976	-0.8978871
F12	6	125	Null	15.300469	-1.8242686
D5	19	99	HET	12.445541	0.07242184
F5	12	109	HET	16.749361	-0.6001633
F7	14	90	HET	14.394261	-0.4215107
F11	9	135	Null	15.254889	0.051615965
G9	14	149	Null	16.285336	0.27772284
F10	15	152	Null	13.1109085	1.2630813
B9	17	173	Null	15.105153	-0.22976063
B11	15	148	Null	15.558813	-1.343918
G3	4	121	WT	11.985563	1.5584583
F4	6	94	WT	17.330101	-0.34672302
G9	10	149	Null	15.341154	-1.7158406
B6	7	99	HET	13.40177	-0.03470883
D8	20	87	HET	14.476798	1.718756
B1	19	79	WT	17.555405	0.50087625
D1	20	91	WT	15.265124	0.3453105
F5	5	109	HET	14.455419	0.48205394
B4	16	112	WT	14.49688	2.6942458
F11	16	135	Null	14.348581	-1.8510776
G9	13	149	Null	15.734948	1.3601747
C8	2	85	HET	16.11471	1.2004862
B7	16	78	HET	16.02715	2.6669338
C11	13	154	Null	14.946813	2.7276974
